"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","RHP","Real house price indices, s.a.","1985","1985","IDX","Index","0","Units",,,36.1465851040026,,
"CAN","Canada","RHP","Real house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,35.1343211160654,,
"CAN","Canada","RHP","Real house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,35.7537280312514,,
"CAN","Canada","RHP","Real house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,36.4896270149958,,
"CAN","Canada","RHP","Real house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,37.2086642536978,,
"CAN","Canada","RHP","Real house price indices, s.a.","1986","1986","IDX","Index","0","Units",,,40.2613097085224,,
"CAN","Canada","RHP","Real house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,37.6635133120807,,
"CAN","Canada","RHP","Real house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,39.8668990112047,,
"CAN","Canada","RHP","Real house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,41.0186795712016,,
"CAN","Canada","RHP","Real house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,42.4961469396028,,
"CAN","Canada","RHP","Real house price indices, s.a.","1987","1987","IDX","Index","0","Units",,,44.9246580894664,,
"CAN","Canada","RHP","Real house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,44.3636142007714,,
"CAN","Canada","RHP","Real house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,44.3098383638547,,
"CAN","Canada","RHP","Real house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,45.0534314243388,,
"CAN","Canada","RHP","Real house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,45.9717483689006,,
"CAN","Canada","RHP","Real house price indices, s.a.","1988","1988","IDX","Index","0","Units",,,50.8237595749046,,
"CAN","Canada","RHP","Real house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,48.4620460743367,,
"CAN","Canada","RHP","Real house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,50.1911866346987,,
"CAN","Canada","RHP","Real house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,51.2400372067469,,
"CAN","Canada","RHP","Real house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,53.401768383836,,
"CAN","Canada","RHP","Real house price indices, s.a.","1989","1989","IDX","Index","0","Units",,,55.0546611722368,,
"CAN","Canada","RHP","Real house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,56.9126350454933,,
"CAN","Canada","RHP","Real house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,52.6503012960178,,
"CAN","Canada","RHP","Real house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,54.546821539519,,
"CAN","Canada","RHP","Real house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,56.108886807917,,
"CAN","Canada","RHP","Real house price indices, s.a.","1990","1990","IDX","Index","0","Units",,,51.4571509201523,,
"CAN","Canada","RHP","Real house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,53.5212531204753,,
"CAN","Canada","RHP","Real house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,50.6708245139425,,
"CAN","Canada","RHP","Real house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,51.539252558936,,
"CAN","Canada","RHP","Real house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,50.0972734872555,,
"CAN","Canada","RHP","Real house price indices, s.a.","1991","1991","IDX","Index","0","Units",,,51.3127440291605,,
"CAN","Canada","RHP","Real house price indices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,50.7069115111762,,
"CAN","Canada","RHP","Real house price indices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,53.1176921399155,,
"CAN","Canada","RHP","Real house price indices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,50.6984423587626,,
"CAN","Canada","RHP","Real house price indices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,50.7279301067877,,
"CAN","Canada","RHP","Real house price indices, s.a.","1992","1992","IDX","Index","0","Units",,,51.8467595897761,,
"CAN","Canada","RHP","Real house price indices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,50.9231130003879,,
"CAN","Canada","RHP","Real house price indices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,51.6151449231531,,
"CAN","Canada","RHP","Real house price indices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,52.3197605728333,,
"CAN","Canada","RHP","Real house price indices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,52.5290198627301,,
"CAN","Canada","RHP","Real house price indices, s.a.","1993","1993","IDX","Index","0","Units",,,51.941531129512,,
"CAN","Canada","RHP","Real house price indices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,52.3533091253915,,
"CAN","Canada","RHP","Real house price indices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,52.2626652583078,,
"CAN","Canada","RHP","Real house price indices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,51.7574953050786,,
"CAN","Canada","RHP","Real house price indices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,51.3926548292702,,
"CAN","Canada","RHP","Real house price indices, s.a.","1994","1994","IDX","Index","0","Units",,,53.0985413660094,,
"CAN","Canada","RHP","Real house price indices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,53.6945812633265,,
"CAN","Canada","RHP","Real house price indices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,53.178458333366,,
"CAN","Canada","RHP","Real house price indices, s.a.","1994-Q3","Q3-1994","IDX","Index","0","Units",,,52.8810518665396,,
"CAN","Canada","RHP","Real house price indices, s.a.","1994-Q4","Q4-1994","IDX","Index","0","Units",,,52.6400740008055,,
"CAN","Canada","RHP","Real house price indices, s.a.","1995","1995","IDX","Index","0","Units",,,49.9658787826232,,
"CAN","Canada","RHP","Real house price indices, s.a.","1995-Q1","Q1-1995","IDX","Index","0","Units",,,50.8742073346812,,
"CAN","Canada","RHP","Real house price indices, s.a.","1995-Q2","Q2-1995","IDX","Index","0","Units",,,49.0329868124489,,
"CAN","Canada","RHP","Real house price indices, s.a.","1995-Q3","Q3-1995","IDX","Index","0","Units",,,50.1474797219446,,
"CAN","Canada","RHP","Real house price indices, s.a.","1995-Q4","Q4-1995","IDX","Index","0","Units",,,49.8088412614182,,
"CAN","Canada","RHP","Real house price indices, s.a.","1996","1996","IDX","Index","0","Units",,,49.2217694210652,,
"CAN","Canada","RHP","Real house price indices, s.a.","1996-Q1","Q1-1996","IDX","Index","0","Units",,,49.1486876609561,,
"CAN","Canada","RHP","Real house price indices, s.a.","1996-Q2","Q2-1996","IDX","Index","0","Units",,,49.4171088058603,,
"CAN","Canada","RHP","Real house price indices, s.a.","1996-Q3","Q3-1996","IDX","Index","0","Units",,,49.2550574265922,,
"CAN","Canada","RHP","Real house price indices, s.a.","1996-Q4","Q4-1996","IDX","Index","0","Units",,,49.0662237908523,,
"CAN","Canada","RHP","Real house price indices, s.a.","1997","1997","IDX","Index","0","Units",,,49.7653738565265,,
"CAN","Canada","RHP","Real house price indices, s.a.","1997-Q1","Q1-1997","IDX","Index","0","Units",,,49.7322466605569,,
"CAN","Canada","RHP","Real house price indices, s.a.","1997-Q2","Q2-1997","IDX","Index","0","Units",,,50.1057860194419,,
"CAN","Canada","RHP","Real house price indices, s.a.","1997-Q3","Q3-1997","IDX","Index","0","Units",,,49.907790394159,,
"CAN","Canada","RHP","Real house price indices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,49.315672351948,,
"CAN","Canada","RHP","Real house price indices, s.a.","1998","1998","IDX","Index","0","Units",,,48.4834169408169,,
"CAN","Canada","RHP","Real house price indices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,49.0015712678411,,
"CAN","Canada","RHP","Real house price indices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,48.4500017430083,,
"CAN","Canada","RHP","Real house price indices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,48.0768037186341,,
"CAN","Canada","RHP","Real house price indices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,48.4052910337839,,
"CAN","Canada","RHP","Real house price indices, s.a.","1999","1999","IDX","Index","0","Units",,,49.037089878816,,
"CAN","Canada","RHP","Real house price indices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,48.7814340349082,,
"CAN","Canada","RHP","Real house price indices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,49.0198382416621,,
"CAN","Canada","RHP","Real house price indices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,49.0596951197447,,
"CAN","Canada","RHP","Real house price indices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,49.2873921189491,,
"CAN","Canada","RHP","Real house price indices, s.a.","2000","2000","IDX","Index","0","Units",,,50.0122729000129,,
"CAN","Canada","RHP","Real house price indices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,49.6863439630643,,
"CAN","Canada","RHP","Real house price indices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,49.9798633836997,,
"CAN","Canada","RHP","Real house price indices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,50.1073481430399,,
"CAN","Canada","RHP","Real house price indices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,50.2755361102479,,
"CAN","Canada","RHP","Real house price indices, s.a.","2001","2001","IDX","Index","0","Units",,,51.3043137133169,,
"CAN","Canada","RHP","Real house price indices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,50.8172840195218,,
"CAN","Canada","RHP","Real house price indices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,50.662213447365,,
"CAN","Canada","RHP","Real house price indices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,51.3895201129359,,
"CAN","Canada","RHP","Real house price indices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,52.3482372734448,,
"CAN","Canada","RHP","Real house price indices, s.a.","2002","2002","IDX","Index","0","Units",,,54.3736026457144,,
"CAN","Canada","RHP","Real house price indices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,53.1727390823692,,
"CAN","Canada","RHP","Real house price indices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,54.0841864843828,,
"CAN","Canada","RHP","Real house price indices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,54.7285524517669,,
"CAN","Canada","RHP","Real house price indices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,55.5089325643384,,
"CAN","Canada","RHP","Real house price indices, s.a.","2003","2003","IDX","Index","0","Units",,,57.9301199549725,,
"CAN","Canada","RHP","Real house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,56.4860662338771,,
"CAN","Canada","RHP","Real house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,57.4495230802638,,
"CAN","Canada","RHP","Real house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,58.2028178263739,,
"CAN","Canada","RHP","Real house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,59.5820726793753,,
"CAN","Canada","RHP","Real house price indices, s.a.","2004","2004","IDX","Index","0","Units",,,61.7493130438245,,
"CAN","Canada","RHP","Real house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,60.5621370447541,,
"CAN","Canada","RHP","Real house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,61.2675956852234,,
"CAN","Canada","RHP","Real house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,62.149266493393,,
"CAN","Canada","RHP","Real house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,63.0182529519277,,
"CAN","Canada","RHP","Real house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,65.6120468831831,,
"CAN","Canada","RHP","Real house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,64.0942668615756,,
"CAN","Canada","RHP","Real house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,65.195853987623,,
"CAN","Canada","RHP","Real house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,65.8402246553001,,
"CAN","Canada","RHP","Real house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,67.3178420282338,,
"CAN","Canada","RHP","Real house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,72.3845605305875,,
"CAN","Canada","RHP","Real house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,69.0117929371515,,
"CAN","Canada","RHP","Real house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,71.0536419344829,,
"CAN","Canada","RHP","Real house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,73.8436866044154,,
"CAN","Canada","RHP","Real house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,75.6291206463001,,
"CAN","Canada","RHP","Real house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,79.5284146270329,,
"CAN","Canada","RHP","Real house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,76.3084968721704,,
"CAN","Canada","RHP","Real house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,78.7277109889342,,
"CAN","Canada","RHP","Real house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,80.866462034212,,
"CAN","Canada","RHP","Real house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,82.210988612815,,
"CAN","Canada","RHP","Real house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,82.6487878011858,,
"CAN","Canada","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,83.2412385889007,,
"CAN","Canada","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,83.4369440593652,,
"CAN","Canada","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,82.4169209703491,,
"CAN","Canada","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,81.5000475861282,,
"CAN","Canada","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,80.2083561132218,,
"CAN","Canada","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,79.4933294882327,,
"CAN","Canada","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,78.3807072609533,,
"CAN","Canada","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,80.1520157518909,,
"CAN","Canada","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,82.8073719518102,,
"CAN","Canada","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,86.2078273400349,,
"CAN","Canada","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,85.5768179825735,,
"CAN","Canada","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,86.8531292276925,,
"CAN","Canada","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,86.6440230688435,,
"CAN","Canada","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,85.75733908103,,
"CAN","Canada","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,88.6109835331438,,
"CAN","Canada","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,87.0451435881603,,
"CAN","Canada","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,88.0593185534836,,
"CAN","Canada","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,89.4125793288599,,
"CAN","Canada","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,89.926892662071,,
"CAN","Canada","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,91.6954470068256,,
"CAN","Canada","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,90.7503220200245,,
"CAN","Canada","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,91.75710927827,,
"CAN","Canada","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,92.1318343755038,,
"CAN","Canada","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,92.1425223535044,,
"CAN","Canada","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,92.8169064472093,,
"CAN","Canada","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,91.9365599200736,,
"CAN","Canada","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,92.5140407711996,,
"CAN","Canada","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,92.8887962509777,,
"CAN","Canada","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,93.9282288465861,,
"CAN","Canada","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,95.8643915028894,,
"CAN","Canada","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,95.0029536200228,,
"CAN","Canada","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,95.3299006608456,,
"CAN","Canada","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,95.9652194672103,,
